customer_key,customer_id,customer_number,first_name,last_name,country,gender,marital_status,birthdate,create_date
9084,20083,AW00020083,TERRY,KUMAR,UNITED STATES,MALE,MARRIED,1964-06-10,2026-01-05
9085,20084,AW00020084,ALEX,STEWART,CANADA,MALE,MARRIED,1969-08-01,2026-01-05
9086,20085,AW00020085,JESSICA,MOORE,CANADA,FEMALE,MARRIED,1959-10-26,2026-01-05
9087,20086,AW00020086,JEREMIAH,HAYES,CANADA,MALE,MARRIED,1971-04-04,2026-01-05
9088,20087,AW00020087,SETH,GRAY,CANADA,MALE,MARRIED,1965-02-10,2026-01-05
9089,20088,AW00020088,JOSE,LEWIS,UNITED STATES,MALE,MARRIED,1965-01-13,2026-01-05
9090,20089,AW00020089,LUIS,POWELL,UNITED STATES,MALE,MARRIED,1959-11-03,2026-01-05
9091,20090,AW00020090,BLAKE,EDWARDS,UNITED STATES,MALE,MARRIED,1960-01-19,2026-01-05
9092,20091,AW00020091,ANDREA,PARKER,UNITED STATES,FEMALE,MARRIED,1976-05-13,2026-01-05
9093,20092,AW00020092,ETHAN,SHARMA,UNITED STATES,MALE,MARRIED,1959-12-19,2026-01-05
9094,20093,AW00020093,MEGAN,CLARK,UNITED STATES,FEMALE,MARRIED,1965-04-09,2026-01-05
9095,20094,AW00020094,LINDSEY,CHANDE,UNITED STATES,FEMALE,MARRIED,1961-06-20,2026-01-05
9096,20095,AW00020095,ANA,FLORES,UNITED STATES,FEMALE,MARRIED,1961-03-31,2026-01-05
9097,20096,AW00020096,JONATHAN,LAL,CANADA,MALE,MARRIED,1960-10-31,2026-01-05
9098,20097,AW00020097,BRITTANY,GRIFFIN,UNITED STATES,FEMALE,MARRIED,1961-03-03,2026-01-05
9099,20098,AW00020098,ALEXIS,LEWIS,UNITED STATES,FEMALE,MARRIED,1973-05-10,2026-01-05
9100,20099,AW00020099,DEVON,XIE,UNITED STATES,MALE,MARRIED,1961-10-01,2026-01-05
9101,20100,AW00020100,JESSE,WATSON,UNITED STATES,MALE,SINGLE,1961-09-24,2026-01-05
9102,20101,AW00020101,DEVIN,HAYES,UNITED STATES,MALE,MARRIED,1967-01-22,2026-01-05
9103,20102,AW00020102,ARIANNA,JENKINS,UNITED STATES,FEMALE,MARRIED,1961-10-31,2026-01-05
9104,20103,AW00020103,WILLIAM,ROBINSON,CANADA,MALE,MARRIED,1962-06-13,2026-01-05
9105,20104,AW00020104,LOUIS,XU,CANADA,MALE,MARRIED,1963-02-22,2026-01-05
9106,20105,AW00020105,ALEXIS,TAYLOR,UNITED STATES,FEMALE,MARRIED,1963-02-23,2026-01-05
9107,20106,AW00020106,AMBER,HALL,CANADA,FEMALE,MARRIED,1963-03-21,2026-01-05
9108,20107,AW00020107,DANIELLE,MORRIS,UNITED STATES,FEMALE,MARRIED,1962-09-05,2026-01-05
9109,20108,AW00020108,GLENN,GAO,UNITED STATES,MALE,MARRIED,1969-11-02,2026-01-05
9110,20109,AW00020109,KATELYN,STEWART,UNITED STATES,FEMALE,SINGLE,1963-12-31,2026-01-05
9111,20110,AW00020110,AUSTIN,PERRY,UNITED STATES,MALE,MARRIED,1963-07-23,2026-01-05
9112,20111,AW00020111,BRITTNEY,ZHU,UNITED STATES,FEMALE,MARRIED,1964-03-19,2026-01-05
9113,20112,AW00020112,SHELBY,JAMES,UNITED STATES,FEMALE,SINGLE,1963-12-11,2026-01-05
9114,20113,AW00020113,CHRISTINA,MURPHY,UNITED STATES,FEMALE,MARRIED,1963-11-22,2026-01-05
9115,20114,AW00020114,JOSEPH,THOMPSON,UNITED STATES,MALE,MARRIED,1964-01-02,2026-01-05
9116,20115,AW00020115,MEGAN,JONES,UNITED STATES,FEMALE,MARRIED,1964-07-11,2026-01-05
9117,20116,AW00020116,HANNAH,BRYANT,UNITED STATES,FEMALE,MARRIED,1964-07-23,2026-01-05
9118,20117,AW00020117,BRANDON,JENKINS,UNITED STATES,MALE,MARRIED,1977-11-07,2026-01-05
9119,20118,AW00020118,JACQUELINE,HENDERSON,UNITED STATES,FEMALE,MARRIED,1978-02-10,2026-01-05
9120,20119,AW00020119,CARLOS,HERNANDEZ,UNITED STATES,MALE,MARRIED,1978-09-24,2026-01-05
9121,20120,AW00020120,FERNANDO,HUGHES,UNITED STATES,MALE,SINGLE,1979-01-02,2026-01-05
9122,20121,AW00020121,DYLAN,BUTLER,UNITED STATES,MALE,MARRIED,1979-01-01,2026-01-05
9123,20122,AW00020122,JEREMY,BAILEY,UNITED STATES,MALE,MARRIED,1979-05-06,2026-01-05
9124,20123,AW00020123,AARON,GONZALEZ,UNITED STATES,MALE,MARRIED,1978-10-03,2026-01-05
9125,20124,AW00020124,NATALIE,COLEMAN,UNITED STATES,FEMALE,MARRIED,1979-03-13,2026-01-05
9126,20125,AW00020125,NATALIE,CLARK,UNITED STATES,FEMALE,MARRIED,1977-03-19,2026-01-05
9127,20126,AW00020126,SETH,CARTER,UNITED STATES,MALE,MARRIED,1977-04-15,2026-01-05
9128,20127,AW00020127,CARLOS,SANDERS,UNITED STATES,MALE,MARRIED,1976-08-16,2026-01-05
9129,20128,AW00020128,IAN,MILLER,UNITED STATES,MALE,MARRIED,1976-10-12,2026-01-05
9130,20129,AW00020129,NICOLE,STEWART,UNITED STATES,FEMALE,SINGLE,1977-04-17,2026-01-05
9131,20130,AW00020130,JORDAN,NELSON,CANADA,MALE,MARRIED,1977-02-17,2026-01-05
9132,20131,AW00020131,CAROLYN,GUTIERREZ,FRANCE,FEMALE,MARRIED,1969-08-10,2026-01-05
9133,20132,AW00020132,JENNY,SHEN,GERMANY,FEMALE,MARRIED,1968-02-05,2026-01-05
9134,20133,AW00020133,JORGE,LI,UNITED KINGDOM,MALE,MARRIED,1973-10-06,2026-01-05
9135,20134,AW00020134,FRANKLIN,ZHAO,UNITED KINGDOM,MALE,MARRIED,1967-07-09,2026-01-05
9136,20135,AW00020135,GRACE,PRICE,GERMANY,FEMALE,MARRIED,1966-12-03,2026-01-05
9137,20136,AW00020136,BONNIE,KENNEDY,UNITED KINGDOM,FEMALE,MARRIED,1972-12-09,2026-01-05
9138,20137,AW00020137,JARROD,FERNANDEZ,GERMANY,MALE,MARRIED,1966-11-08,2026-01-05
9139,20138,AW00020138,KENDRA,MORENO,GERMANY,FEMALE,MARRIED,1940-12-18,2026-01-05
9140,20139,AW00020139,CONNOR,WRIGHT,UNITED STATES,MALE,MARRIED,1984-08-07,2026-01-05
9141,20140,AW00020140,JOE,NAVARRO,GERMANY,MALE,MARRIED,1964-03-06,2026-01-05
9142,20141,AW00020141,ANGELICA,FLORES,FRANCE,FEMALE,MARRIED,1964-06-10,2026-01-05
9143,20142,AW00020142,LYDIA,LOPEZ,FRANCE,FEMALE,MARRIED,1962-05-06,2026-01-05
9144,20143,AW00020143,JIMMY,SUAREZ,GERMANY,MALE,MARRIED,1962-03-31,2026-01-05
9145,20144,AW00020144,ROGER,LIN,GERMANY,MALE,MARRIED,1961-12-21,2026-01-05
9146,20145,AW00020145,FERNANDO,LEE,FRANCE,MALE,MARRIED,1971-04-19,2026-01-05
9147,20146,AW00020146,MACKENZIE,HALL,FRANCE,FEMALE,MARRIED,1951-04-25,2026-01-05
9148,20147,AW00020147,TABITHA,RAMOS,UNITED KINGDOM,FEMALE,MARRIED,1947-01-08,2026-01-05
9149,20148,AW00020148,TERRY,NATH,FRANCE,MALE,MARRIED,1947-12-18,2026-01-05
9150,20149,AW00020149,HEIDI,ARUN,UNITED KINGDOM,FEMALE,MARRIED,1948-04-01,2026-01-05
9151,20150,AW00020150,GARY,RUBIO,UNITED KINGDOM,MALE,MARRIED,1948-06-18,2026-01-05
9152,20151,AW00020151,JAMIE,GUO,AUSTRALIA,FEMALE,MARRIED,1986-04-05,2026-01-05
9153,20152,AW00020152,RAFAEL,SHE,AUSTRALIA,MALE,MARRIED,1986-01-05,2026-01-05
9154,20153,AW00020153,DIANE,SANZ,AUSTRALIA,FEMALE,MARRIED,1984-11-21,2026-01-05
9155,20154,AW00020154,RAUL,LUO,AUSTRALIA,MALE,SINGLE,1984-04-01,2026-01-05
9156,20155,AW00020155,JAY,FERNANDEZ,AUSTRALIA,MALE,MARRIED,1983-04-06,2026-01-05
9157,20156,AW00020156,JAY,MADAN,AUSTRALIA,MALE,SINGLE,1982-10-17,2026-01-05
9158,20157,AW00020157,RILEY,REED,AUSTRALIA,FEMALE,MARRIED,1983-04-09,2026-01-05
9159,20158,AW00020158,RODNEY,BLANCO,AUSTRALIA,MALE,SINGLE,1984-08-28,2026-01-05
9160,20159,AW00020159,ERNEST,ZHU,AUSTRALIA,MALE,MARRIED,1984-12-01,2026-01-05
9161,20160,AW00020160,GEORGE,GARCIA,AUSTRALIA,MALE,SINGLE,1984-05-08,2026-01-05
9162,20161,AW00020161,ALBERT,SANZ,FRANCE,MALE,SINGLE,1954-06-16,2026-01-05
9163,20162,AW00020162,KELSEY,NATH,GERMANY,FEMALE,MARRIED,1949-03-02,2026-01-05
9164,20163,AW00020163,KRYSTAL,ZHANG,GERMANY,FEMALE,MARRIED,1948-10-29,2026-01-05
9165,20164,AW00020164,CAROL ANN,ROCKNE,UNITED KINGDOM,MALE,MARRIED,1949-01-11,2026-01-05
9166,20165,AW00020165,KRISTINA,MEHTA,UNITED KINGDOM,FEMALE,MARRIED,1948-09-20,2026-01-05
9167,20166,AW00020166,MONIQUE,GUTIERREZ,GERMANY,FEMALE,SINGLE,1967-03-24,2026-01-05
9168,20167,AW00020167,JOE,SERRANO,UNITED KINGDOM,MALE,SINGLE,1972-01-08,2026-01-05
9169,20168,AW00020168,JESSIE,SERRANO,GERMANY,FEMALE,MARRIED,1966-01-31,2026-01-05
9170,20169,AW00020169,GARRETT,GRAY,GERMANY,MALE,SINGLE,1966-03-25,2026-01-05
9171,20170,AW00020170,JEROME,MARTIN,UNITED KINGDOM,MALE,MARRIED,1965-12-20,2026-01-05
9172,20171,AW00020171,BAILEY,KING,GERMANY,FEMALE,MARRIED,1965-03-25,2026-01-05
9173,20172,AW00020172,KELLI,GAO,UNITED KINGDOM,FEMALE,SINGLE,1970-11-13,2026-01-05
9174,20173,AW00020173,DENNIS,ZHAO,UNITED KINGDOM,MALE,MARRIED,1981-05-01,2026-01-05
9175,20174,AW00020174,DOUGLAS,GONZALEZ,GERMANY,MALE,MARRIED,1978-10-17,2026-01-05
9176,20175,AW00020175,ALISHA,LU,FRANCE,FEMALE,SINGLE,1979-10-01,2026-01-05
9177,20176,AW00020176,ANTONIO,ALEXANDER,GERMANY,MALE,SINGLE,1986-06-05,2026-01-05
9178,20177,AW00020177,KELVIN,LI,FRANCE,MALE,SINGLE,1986-05-05,2026-01-05
9179,20178,AW00020178,DEBORAH,ANAND,FRANCE,FEMALE,SINGLE,1985-08-23,2026-01-05
9180,20179,AW00020179,DENISE,PATEL,UNITED KINGDOM,FEMALE,SINGLE,1984-04-01,2026-01-05
9181,20180,AW00020180,AMANDA,SANDERS,UNITED STATES,FEMALE,MARRIED,1967-12-31,2026-01-05
9182,20181,AW00020181,CATHERINE,BROOKS,UNITED STATES,FEMALE,MARRIED,1967-09-17,2026-01-05
9183,20182,AW00020182,ISABELLE,PRICE,CANADA,FEMALE,MARRIED,1967-12-23,2026-01-05
9184,20183,AW00020183,SOPHIA,ALLEN,UNITED STATES,FEMALE,MARRIED,1979-05-04,2026-01-05
9185,20184,AW00020184,JESSICA,RICHARDSON,UNITED STATES,FEMALE,MARRIED,1966-10-30,2026-01-05
9186,20185,AW00020185,XAVIER,COOPER,UNITED STATES,MALE,SINGLE,1967-03-05,2026-01-05
9187,20186,AW00020186,CONNOR,LI,CANADA,MALE,MARRIED,1967-04-05,2026-01-05
9188,20187,AW00020187,ROBERT,KING,UNITED STATES,MALE,MARRIED,1967-03-08,2026-01-05
9189,20188,AW00020188,KIMBERLY,WATSON,CANADA,FEMALE,MARRIED,1967-01-02,2026-01-05
9190,20189,AW00020189,GRACE,HALL,CANADA,FEMALE,SINGLE,1978-02-19,2026-01-05
9191,20190,AW00020190,ANGELA,REED,UNITED STATES,FEMALE,SINGLE,1973-03-25,2026-01-05
9192,20191,AW00020191,CHAD,RAI,UNITED STATES,MALE,SINGLE,1972-09-07,2026-01-05
9193,20192,AW00020192,AMBER,CAMPBELL,UNITED STATES,FEMALE,SINGLE,1973-02-15,2026-01-05
9194,20193,AW00020193,ALYSSA,GRAY,UNITED STATES,FEMALE,SINGLE,1978-06-11,2026-01-05
9195,20194,AW00020194,CONNOR,CAMPBELL,UNITED STATES,MALE,MARRIED,1966-05-08,2026-01-05
9196,20195,AW00020195,BLAKE,WILSON,UNITED STATES,MALE,MARRIED,1966-04-09,2026-01-05
9197,20196,AW00020196,CAMERON,PERRY,UNITED STATES,MALE,MARRIED,1966-06-21,2026-01-05
9198,20197,AW00020197,OLIVIA,JOHNSON,UNITED STATES,FEMALE,MARRIED,1965-12-19,2026-01-05
9199,20198,AW00020198,SIERRA,EVANS,UNITED STATES,FEMALE,SINGLE,1965-03-14,2026-01-05
9200,20199,AW00020199,HAILEY,COOK,UNITED STATES,FEMALE,MARRIED,1965-03-26,2026-01-05
9201,20200,AW00020200,NOAH,GONZALES,UNITED STATES,MALE,MARRIED,1964-08-19,2026-01-05
9202,20201,AW00020201,CHLOE,HARRIS,UNITED STATES,FEMALE,MARRIED,1965-02-14,2026-01-05
9203,20202,AW00020202,ALEXANDRA,JONES,CANADA,FEMALE,MARRIED,1965-05-31,2026-01-05
9204,20203,AW00020203,ROY,BLANCO,UNITED STATES,MALE,MARRIED,1976-03-18,2026-01-05
9205,20204,AW00020204,RENEE,CARLSON,UNITED STATES,FEMALE,MARRIED,1970-07-24,2026-01-05
9206,20205,AW00020205,BRYCE,COX,UNITED STATES,MALE,SINGLE,1963-08-08,2026-01-05
9207,20206,AW00020206,OLIVIA,MURPHY,CANADA,FEMALE,MARRIED,1963-12-08,2026-01-05
9208,20207,AW00020207,ANGEL,BAILEY,UNITED STATES,MALE,MARRIED,1969-04-21,2026-01-05
9209,20208,AW00020208,AUSTIN,HAYES,CANADA,MALE,MARRIED,1963-11-22,2026-01-05
9210,20209,AW00020209,ANDREA,TURNER,CANADA,FEMALE,MARRIED,1963-12-07,2026-01-05
9211,20210,AW00020210,STEPHANIE,POWELL,UNITED STATES,FEMALE,MARRIED,1964-04-03,2026-01-05
9212,20211,AW00020211,SCOTT,RODGERS,AUSTRALIA,MALE,MARRIED,1973-11-12,2026-01-05
9213,20212,AW00020212,KRISTA,ALONSO,AUSTRALIA,FEMALE,MARRIED,1975-09-19,2026-01-05
9214,20213,AW00020213,GINA,DOMINGUEZ,AUSTRALIA,FEMALE,SINGLE,1975-08-09,2026-01-05
9215,20214,AW00020214,TRISHA,LIU,AUSTRALIA,FEMALE,SINGLE,1974-03-08,2026-01-05
9216,20215,AW00020215,IOANNIS,XYLARAS,AUSTRALIA,FEMALE,SINGLE,1974-05-31,2026-01-05
9217,20216,AW00020216,SHAWN,CHANDER,AUSTRALIA,MALE,MARRIED,1973-12-18,2026-01-05
9218,20217,AW00020217,VALERIE,WANG,AUSTRALIA,FEMALE,MARRIED,1983-09-07,2026-01-05
9219,20218,AW00020218,DREW,XIE,AUSTRALIA,MALE,MARRIED,1978-08-09,2026-01-05
9220,20219,AW00020219,COLLEEN,HARRISON,AUSTRALIA,FEMALE,MARRIED,1975-04-20,2026-01-05
9221,20220,AW00020220,WENDY,CARLSON,AUSTRALIA,FEMALE,SINGLE,1975-01-14,2026-01-05
9222,20221,AW00020221,KAYLEE,SANDERS,AUSTRALIA,FEMALE,MARRIED,1980-05-11,2026-01-05
9223,20222,AW00020222,MELISSA,MORGAN,AUSTRALIA,FEMALE,MARRIED,1978-12-12,2026-01-05
9224,20223,AW00020223,TERRANCE,MALHOTRA,AUSTRALIA,MALE,MARRIED,1978-10-04,2026-01-05
9225,20224,AW00020224,LAWRENCE,GILL,AUSTRALIA,MALE,MARRIED,1972-03-01,2026-01-05
9226,20225,AW00020225,SHARON,RAI,AUSTRALIA,FEMALE,SINGLE,1972-04-30,2026-01-05
9227,20226,AW00020226,VALERIE,SHE,AUSTRALIA,FEMALE,MARRIED,1971-10-06,2026-01-05
9228,20227,AW00020227,LOUIS,ZHANG,AUSTRALIA,MALE,MARRIED,1972-05-07,2026-01-05
9229,20228,AW00020228,RAYMOND,ARTHUR,AUSTRALIA,MALE,MARRIED,1971-12-21,2026-01-05
9230,20229,AW00020229,AUSTIN,WALKER,AUSTRALIA,MALE,MARRIED,1971-02-24,2026-01-05
9231,20230,AW00020230,GARY,MUNOZ,AUSTRALIA,MALE,MARRIED,1976-04-08,2026-01-05
9232,20231,AW00020231,KELVIN,ZHOU,AUSTRALIA,MALE,SINGLE,1970-08-09,2026-01-05
9233,20232,AW00020232,FRANKLIN,CHANDE,AUSTRALIA,MALE,MARRIED,1969-11-08,2026-01-05
9234,20233,AW00020233,JENNY,RAJE,AUSTRALIA,FEMALE,SINGLE,1969-10-05,2026-01-05
9235,20234,AW00020234,GERALD,MEHTA,AUSTRALIA,MALE,SINGLE,1970-04-19,2026-01-05
9236,20235,AW00020235,KENNETH,DENG,AUSTRALIA,MALE,SINGLE,1969-11-20,2026-01-05
9237,20236,AW00020236,CESAR,CHANDRA,AUSTRALIA,MALE,SINGLE,1968-09-10,2026-01-05
9238,20237,AW00020237,HUNTER,YANG,AUSTRALIA,MALE,MARRIED,1968-08-18,2026-01-05
9239,20238,AW00020238,ANNA,WATSON,AUSTRALIA,FEMALE,SINGLE,1973-06-12,2026-01-05
9240,20239,AW00020239,JILL,ORTEGA,AUSTRALIA,FEMALE,MARRIED,1984-06-21,2026-01-05
9241,20240,AW00020240,BETH,RUBIO,AUSTRALIA,FEMALE,MARRIED,1966-09-29,2026-01-05
9242,20241,AW00020241,CESAR,MEHTA,AUSTRALIA,MALE,MARRIED,1967-01-31,2026-01-05
9243,20242,AW00020242,CHRISTOPHER,THOMAS,AUSTRALIA,MALE,MARRIED,1937-01-03,2026-01-05
9244,20243,AW00020243,TAMARA,YE,AUSTRALIA,FEMALE,SINGLE,1971-12-19,2026-01-05
9245,20244,AW00020244,DAWN,RAJI,AUSTRALIA,FEMALE,SINGLE,1971-11-14,2026-01-05
9246,20245,AW00020245,DARREN,MALHOTRA,AUSTRALIA,MALE,SINGLE,1972-02-06,2026-01-05
9247,20246,AW00020246,MINDY,XU,AUSTRALIA,FEMALE,MARRIED,1977-02-15,2026-01-05
9248,20247,AW00020247,KRISTINA,LOPEZ,AUSTRALIA,FEMALE,SINGLE,1972-01-23,2026-01-05
9249,20248,AW00020248,GINA,SUAREZ,AUSTRALIA,FEMALE,MARRIED,1965-08-31,2026-01-05
9250,20249,AW00020249,TASHA,KUMAR,AUSTRALIA,FEMALE,SINGLE,1965-12-31,2026-01-05
9251,20250,AW00020250,CHARLES,GARCIA,AUSTRALIA,MALE,MARRIED,1965-12-24,2026-01-05
9252,20251,AW00020251,LUIS,LI,AUSTRALIA,MALE,MARRIED,1965-08-01,2026-01-05
9253,20252,AW00020252,DARRELL,RAJE,AUSTRALIA,MALE,MARRIED,1971-06-20,2026-01-05
9254,20253,AW00020253,VERONICA,KAPOOR,AUSTRALIA,FEMALE,SINGLE,1976-04-09,2026-01-05
9255,20254,AW00020254,DANA,GUTIERREZ,AUSTRALIA,FEMALE,SINGLE,1970-11-13,2026-01-05
9256,20255,AW00020255,STEPHANIE,RUSSELL,AUSTRALIA,FEMALE,MARRIED,1976-08-01,2026-01-05
9257,20256,AW00020256,JAVIER,SERRANO,AUSTRALIA,MALE,SINGLE,1975-05-01,2026-01-05
9258,20257,AW00020257,ROY,CARLSON,AUSTRALIA,MALE,SINGLE,1975-07-22,2026-01-05
9259,20258,AW00020258,KATELYN,WARD,AUSTRALIA,FEMALE,SINGLE,1979-10-18,2026-01-05
9260,20259,AW00020259,JENNY,ANDERSEN,AUSTRALIA,FEMALE,SINGLE,1974-09-24,2026-01-05
9261,20260,AW00020260,ETHAN,MARTINEZ,AUSTRALIA,MALE,SINGLE,1967-11-15,2026-01-05
9262,20261,AW00020261,MARIAH,RIVERA,AUSTRALIA,FEMALE,MARRIED,1967-09-23,2026-01-05
9263,20262,AW00020262,BRETT,PRASAD,AUSTRALIA,MALE,MARRIED,1967-11-29,2026-01-05
9264,20263,AW00020263,STEVE,ZHOU,AUSTRALIA,MALE,SINGLE,1968-06-14,2026-01-05
9265,20264,AW00020264,JAY,CARLSON,AUSTRALIA,MALE,SINGLE,1972-10-23,2026-01-05
9266,20265,AW00020265,CLARENCE,GUO,AUSTRALIA,MALE,MARRIED,1966-11-04,2026-01-05
9267,20266,AW00020266,SUMMER,GONZALEZ,AUSTRALIA,FEMALE,MARRIED,1972-07-23,2026-01-05
9268,20267,AW00020267,MONICA,GARCIA,AUSTRALIA,FEMALE,MARRIED,1971-08-05,2026-01-05
9269,20268,AW00020268,JORGE,HE,AUSTRALIA,MALE,MARRIED,1971-07-07,2026-01-05
9270,20269,AW00020269,HUNTER,FOSTER,AUSTRALIA,MALE,MARRIED,1960-10-23,2026-01-05
9271,20270,AW00020270,KEVIN,PHILLIPS,UNITED STATES,MALE,MARRIED,1981-11-01,2026-01-05
9272,20271,AW00020271,BARRY,FERNANDEZ,UNITED STATES,MALE,SINGLE,1981-08-18,2026-01-05
9273,20272,AW00020272,SETH,JAMES,UNITED STATES,MALE,SINGLE,1980-10-20,2026-01-05
9274,20273,AW00020273,KATHERINE,MARTIN,CANADA,FEMALE,SINGLE,1982-04-27,2026-01-05
9275,20274,AW00020274,BRENT,WANG,UNITED STATES,MALE,MARRIED,1981-10-19,2026-01-05
9276,20275,AW00020275,ANGELA,KELLY,UNITED STATES,FEMALE,MARRIED,1985-07-05,2026-01-05
9277,20276,AW00020276,HALEY,SANCHEZ,UNITED STATES,FEMALE,SINGLE,1986-03-26,2026-01-05
9278,20277,AW00020277,MARY,HALL,AUSTRALIA,FEMALE,MARRIED,1943-01-25,2026-01-05
9279,20278,AW00020278,ALISHA,OLIVER,UNITED STATES,FEMALE,MARRIED,1983-03-04,2026-01-05
9280,20279,AW00020279,TREVOR,HENDERSON,UNITED STATES,MALE,SINGLE,1982-07-11,2026-01-05
9281,20280,AW00020280,JOSHUA,HARRIS,CANADA,MALE,SINGLE,1985-03-06,2026-01-05
9282,20281,AW00020281,KARL,XIE,UNITED STATES,MALE,SINGLE,1984-10-25,2026-01-05
9283,20282,AW00020282,TRISHA,XU,AUSTRALIA,FEMALE,SINGLE,1944-06-30,2026-01-05
9284,20283,AW00020283,KATIE,SHEN,AUSTRALIA,FEMALE,MARRIED,1951-12-05,2026-01-05
9285,20284,AW00020284,DEANNA,ASHE,AUSTRALIA,FEMALE,SINGLE,1948-12-09,2026-01-05
9286,20285,AW00020285,AARON,ALEXANDER,UNITED STATES,MALE,MARRIED,1982-04-20,2026-01-05
9287,20286,AW00020286,STACEY,WU,UNITED STATES,FEMALE,SINGLE,1982-05-05,2026-01-05
9288,20287,AW00020287,DESTINY,SIMMONS,UNITED STATES,FEMALE,SINGLE,1982-05-20,2026-01-05
9289,20288,AW00020288,JEREMIAH,EDWARDS,UNITED STATES,MALE,SINGLE,1981-07-22,2026-01-05
9290,20289,AW00020289,JADA,RICHARDSON,UNITED STATES,FEMALE,SINGLE,1981-12-09,2026-01-05
9291,20290,AW00020290,AUSTIN,SIMMONS,UNITED STATES,MALE,SINGLE,1982-06-22,2026-01-05
9292,20291,AW00020291,ALEXIS,WALKER,UNITED STATES,FEMALE,SINGLE,1981-05-02,2026-01-05
9293,20292,AW00020292,KATHERINE,ROSS,UNITED STATES,FEMALE,SINGLE,1985-07-16,2026-01-05
9294,20293,AW00020293,RACHEL,JACKSON,UNITED STATES,FEMALE,SINGLE,1979-11-02,2026-01-05
9295,20294,AW00020294,JULIA,DAVIS,UNITED STATES,FEMALE,SINGLE,1985-08-10,2026-01-05
9296,20295,AW00020295,CHRISTOPHER,BROWN,UNITED STATES,MALE,MARRIED,1979-05-03,2026-01-05
9297,20296,AW00020296,MORGAN,DIAZ,UNITED STATES,FEMALE,SINGLE,1978-08-27,2026-01-05
9298,20297,AW00020297,VALERIE,WU,UNITED STATES,FEMALE,SINGLE,1978-09-10,2026-01-05
9299,20298,AW00020298,EDGAR,ARUN,UNITED STATES,MALE,SINGLE,1978-04-02,2026-01-05
9300,20299,AW00020299,MEGAN,COOK,CANADA,FEMALE,MARRIED,1974-05-06,2026-01-05
9301,20300,AW00020300,XAVIER,GARCIA,CANADA,MALE,SINGLE,1973-12-21,2026-01-05
9302,20301,AW00020301,GLORIA,BRADLEY,UNITED STATES,FEMALE,MARRIED,1979-10-19,2026-01-05
9303,20302,AW00020302,TASHA,ANDERSEN,UNITED STATES,FEMALE,SINGLE,1979-11-16,2026-01-05
9304,20303,AW00020303,BRYCE,MORGAN,UNITED STATES,MALE,MARRIED,1973-10-23,2026-01-05
9305,20304,AW00020304,JESSE,EDWARDS,UNITED STATES,MALE,SINGLE,1985-02-19,2026-01-05
9306,20305,AW00020305,CALEB,ROSS,UNITED STATES,MALE,SINGLE,1985-06-24,2026-01-05
9307,20306,AW00020306,MARY,BAKER,UNITED STATES,FEMALE,SINGLE,1985-05-11,2026-01-05
9308,20307,AW00020307,NATALIE,BLUE,UNITED STATES,FEMALE,SINGLE,1984-09-19,2026-01-05
9309,20308,AW00020308,PIETER,UITTENBOGAARD,UNITED STATES,FEMALE,MARRIED,1985-04-24,2026-01-05
9310,20309,AW00020309,CRISTINA,SHARMA,AUSTRALIA,FEMALE,MARRIED,1955-11-08,2026-01-05
9311,20310,AW00020310,TIMOTHY,RAMIREZ,UNITED STATES,MALE,SINGLE,1984-10-01,2026-01-05
9312,20311,AW00020311,COLE,BELL,UNITED STATES,MALE,MARRIED,1984-08-10,2026-01-05
9313,20312,AW00020312,RYAN,LEWIS,CANADA,MALE,MARRIED,1983-11-19,2026-01-05
9314,20313,AW00020313,OSCAR,BENNETT,UNITED STATES,MALE,SINGLE,1984-05-10,2026-01-05
9315,20314,AW00020314,RUSSELL,DENG,AUSTRALIA,MALE,MARRIED,1953-05-12,2026-01-05
9316,20315,AW00020315,DEVIN,RAMIREZ,UNITED STATES,MALE,SINGLE,1984-02-22,2026-01-05
9317,20316,AW00020316,SUZANNE,ZHANG,AUSTRALIA,FEMALE,SINGLE,1952-03-12,2026-01-05
9318,20317,AW00020317,ALEX,GREEN,AUSTRALIA,MALE,MARRIED,1951-11-19,2026-01-05
9319,20318,AW00020318,AMANDA,TURNER,CANADA,FEMALE,MARRIED,1982-10-30,2026-01-05
9320,20319,AW00020319,DYLAN,ALEXANDER,UNITED STATES,MALE,MARRIED,1977-05-05,2026-01-05
9321,20320,AW00020320,MINDY,NATH,UNITED STATES,FEMALE,MARRIED,1977-04-03,2026-01-05
9322,20321,AW00020321,COLLEEN,CHEN,UNITED STATES,FEMALE,MARRIED,1977-04-01,2026-01-05
9323,20322,AW00020322,RACHEL,WOOD,UNITED STATES,FEMALE,SINGLE,1968-10-15,2026-01-05
9324,20323,AW00020323,JUSTIN,COLEMAN,UNITED STATES,MALE,SINGLE,1969-03-31,2026-01-05
9325,20324,AW00020324,ASHLEY,RODRIGUEZ,UNITED STATES,FEMALE,MARRIED,1974-09-15,2026-01-05
9326,20325,AW00020325,CHARLES,WILLIAMS,UNITED STATES,MALE,SINGLE,1968-07-19,2026-01-05
9327,20326,AW00020326,PAIGE,BLUE,UNITED STATES,FEMALE,MARRIED,1969-02-07,2026-01-05
9328,20327,AW00020327,SOPHIA,PEREZ,UNITED STATES,FEMALE,MARRIED,1974-04-08,2026-01-05
9329,20328,AW00020328,SIERRA,CARTER,UNITED STATES,FEMALE,MARRIED,1980-05-13,2026-01-05
